Class,R_sw_3_h_2,K_sw_3_h_2,RorK_sw_3_h_2,R_sw_5_h_2,RorK_sw_3_h_2,K_sw_5_h_2,RorK_sw_5_h_2,R_sw_2_h_2,K_sw_2_h_2,RorK_sw_2_h_2,D_sw_10_h_2,E_sw_5_h_2,DorE_sw_10_h_2,length,frac_R,frac_K,frac_D,frac_E
nonDRNA,0.013179572,0.019769357,0.037891269,0.02800659,0.037891269,0.080724876,0.143327842,0.006589786,0.006589786,0.013179572,0.121911038,0.072487644,0.517298188,607,0.041186161,0.10214168,0.067545305,0.095551895
nonDRNA,0.004385965,0.015350877,0.048245614,0.010964912,0.048245614,0.048245614,0.120614035,0.002192982,0.004385965,0.01754386,0.100877193,0.046052632,0.265350877,456,0.041666667,0.074561404,0.046052632,0.063596491
nonDRNA,0.005390836,0,0.026954178,0.021563342,0.026954178,0,0.056603774,0.002695418,0,0.010781671,0.102425876,0.008086253,0.264150943,371,0.056603774,0.026954178,0.064690027,0.037735849
nonDRNA,0,0.02259887,0.028248588,0,0.028248588,0.079096045,0.101694915,0,0.004237288,0.007062147,0.122881356,0.038135593,0.384180791,708,0.02259887,0.096045198,0.063559322,0.062146893
nonDRNA,0.004098361,0,0.024590164,0.012295082,0.024590164,0.004098361,0.057377049,0,0,0.008196721,0.06147541,0.049180328,0.278688525,244,0.036885246,0.053278689,0.032786885,0.073770492
nonDRNA,0.014084507,0.009389671,0.03286385,0.03286385,0.03286385,0.046948357,0.145539906,0.004694836,0.004694836,0.009389671,0.272300469,0.046948357,0.629107981,213,0.061032864,0.084507042,0.098591549,0.089201878
nonDRNA,0.010152284,0.013536379,0.040609137,0.035532995,0.040609137,0.043993232,0.113367174,0.003384095,0.003384095,0.015228426,0.115059222,0.057529611,0.384094755,591,0.055837563,0.060913706,0.057529611,0.076142132
nonDRNA,0.010526316,0.031578947,0.047368421,0.021052632,0.047368421,0.078947368,0.121052632,0.005263158,0.010526316,0.015789474,0.047368421,0.126315789,0.484210526,190,0.031578947,0.105263158,0.052631579,0.110526316
nonDRNA,0,0.011673152,0.027237354,0,0.027237354,0.031128405,0.06614786,0,0,0.003891051,0.13229572,0.046692607,0.443579767,257,0.027237354,0.06614786,0.06614786,0.077821012
nonDRNA,0.004418262,0.013254786,0.025036819,0.010309278,0.025036819,0.041237113,0.079528719,0.001472754,0.004418262,0.008836524,0.212076583,0.020618557,0.41826215,679,0.033873343,0.075110457,0.079528719,0.051546392
nonDRNA,0.003703704,0.018518519,0.022222222,0.011111111,0.022222222,0.033333333,0.051851852,0,0.007407407,0.007407407,0.111111111,0.048148148,0.451851852,270,0.044444444,0.051851852,0.048148148,0.096296296
nonDRNA,0.013043478,0.013043478,0.043478261,0.047826087,0.043478261,0.030434783,0.108695652,0.004347826,0.004347826,0.013043478,0.108695652,0.086956522,0.456521739,230,0.065217391,0.052173913,0.056521739,0.091304348
nonDRNA,0.003236246,0.009708738,0.012944984,0.009708738,0.012944984,0.022653722,0.045307443,0,0.003236246,0.003236246,0.171521036,0.012944984,0.343042071,309,0.038834951,0.055016181,0.074433657,0.051779935
nonDRNA,0,0.070422535,0.112676056,0.007042254,0.112676056,0.14084507,0.225352113,0,0.028169014,0.049295775,0.091549296,0.049295775,0.302816901,142,0.056338028,0.126760563,0.063380282,0.056338028
nonDRNA,0,0.007058824,0.011764706,0.004705882,0.011764706,0.021176471,0.037647059,0,0.002352941,0.004705882,0.110588235,0,0.134117647,425,0.032941176,0.044705882,0.051764706,0.021176471
nonDRNA,0.011933174,0,0.038186158,0.042959427,0.038186158,0.007159905,0.109785203,0.002386635,0,0.011933174,0.062052506,0.050119332,0.307875895,419,0.052505967,0.045346062,0.047732697,0.071599045
nonDRNA,0,0,0.004385965,0,0.004385965,0.01754386,0.030701754,0,0,0,0.070175439,0,0.166666667,228,0.01754386,0.052631579,0.035087719,0.043859649
nonDRNA,0,0.021645022,0.021645022,0,0.021645022,0.051948052,0.056277056,0,0.004329004,0.004329004,0.108225108,0.004329004,0.207792208,231,0.017316017,0.060606061,0.047619048,0.03030303
nonDRNA,0,0.003676471,0.025735294,0.007352941,0.025735294,0.014705882,0.069852941,0,0,0.007352941,0.136029412,0.077205882,0.389705882,272,0.044117647,0.058823529,0.058823529,0.069852941
nonDRNA,0,0.02006689,0.02006689,0,0.02006689,0.050167224,0.056856187,0,0.006688963,0.006688963,0.076923077,0.043478261,0.411371237,299,0.010033445,0.086956522,0.053511706,0.086956522
nonDRNA,0,0.013404826,0.018766756,0,0.018766756,0.042895442,0.056300268,0,0.004021448,0.006702413,0.136729223,0.037533512,0.40080429,746,0.012064343,0.072386059,0.065683646,0.068364611
nonDRNA,0,0.003968254,0.007936508,0,0.007936508,0.017857143,0.025793651,0,0.001984127,0.003968254,0.077380952,0.023809524,0.253968254,504,0.015873016,0.035714286,0.053571429,0.043650794
nonDRNA,0.015625,0.005859375,0.044921875,0.03515625,0.044921875,0.025390625,0.12109375,0.005859375,0.001953125,0.015625,0.013671875,0.044921875,0.267578125,512,0.0625,0.052734375,0.0390625,0.064453125
nonDRNA,0,0,0.012958963,0.01511879,0.012958963,0,0.049676026,0,0,0.004319654,0.07775378,0.010799136,0.293736501,463,0.058315335,0.030237581,0.05399568,0.060475162
nonDRNA,0,0.006097561,0.006097561,0,0.006097561,0.042682927,0.048780488,0,0,0,0.042682927,0.036585366,0.469512195,164,0.030487805,0.06097561,0.06097561,0.091463415
nonDRNA,0.003194888,0.014376997,0.030351438,0.009584665,0.030351438,0.038338658,0.081469649,0.001597444,0.004792332,0.009584665,0.079872204,0.00798722,0.297124601,626,0.046325879,0.067092652,0.054313099,0.049520767
nonDRNA,0.016877637,0,0.021097046,0.03164557,0.021097046,0,0.042194093,0.008438819,0,0.010548523,0.103375527,0.029535865,0.341772152,474,0.092827004,0.008438819,0.065400844,0.063291139
nonDRNA,0.054393305,0,0.062761506,0.146443515,0.062761506,0.0041841,0.171548117,0.016736402,0,0.020920502,0.079497908,0.066945607,0.426778243,239,0.121338912,0.012552301,0.062761506,0.092050209
nonDRNA,0,0,0,0,0,0.046979866,0.046979866,0,0,0,0.087248322,0.006711409,0.302013423,149,0.006711409,0.093959732,0.053691275,0.040268456
nonDRNA,0.009596929,0.013435701,0.032629559,0.028790787,0.032629559,0.034548944,0.088291747,0.003838772,0.005758157,0.009596929,0.084452975,0.013435701,0.249520154,521,0.067178503,0.049904031,0.049904031,0.057581574
nonDRNA,0.024096386,0,0.024096386,0.054216867,0.024096386,0,0.054216867,0.012048193,0,0.012048193,0.06626506,0.012048193,0.21686747,166,0.060240964,0.018072289,0.048192771,0.048192771
nonDRNA,0.033333333,0.008333333,0.05,0.079166667,0.05,0.016666667,0.1,0.016666667,0.004166667,0.029166667,0.129166667,0.029166667,0.345833333,240,0.083333333,0.020833333,0.058333333,0.0625
nonDRNA,0.002398082,0,0.016786571,0.023980815,0.016786571,0.016786571,0.071942446,0,0,0.002398082,0.069544365,0.047961631,0.342925659,417,0.052757794,0.055155875,0.043165468,0.076738609
nonDRNA,0,0.019323671,0.019323671,0.004830918,0.019323671,0.038647343,0.06763285,0,0.009661836,0.009661836,0.072463768,0,0.212560386,207,0.048309179,0.077294686,0.048309179,0.028985507
nonDRNA,0.005395683,0.023381295,0.037769784,0.012589928,0.037769784,0.06294964,0.095323741,0.001798561,0.008992806,0.012589928,0.131294964,0.010791367,0.348920863,556,0.034172662,0.06294964,0.068345324,0.052158273
nonDRNA,0.003676471,0.005514706,0.022058824,0.013786765,0.022058824,0.020220588,0.066176471,0.000919118,0.000919118,0.007352941,0.051470588,0.054227941,0.359375,1088,0.041360294,0.049632353,0.048713235,0.075367647
nonDRNA,0.006622517,0.008278146,0.033112583,0.021523179,0.033112583,0.024834437,0.084437086,0.001655629,0.001655629,0.011589404,0.062913907,0.033112583,0.276490066,604,0.044701987,0.056291391,0.043046358,0.059602649
nonDRNA,0.0330033,0,0.03960396,0.082508251,0.03960396,0,0.102310231,0.01650165,0,0.01980198,0.122112211,0.00990099,0.260726073,303,0.095709571,0.02310231,0.066006601,0.0330033
nonDRNA,0.021645022,0,0.03030303,0.058441558,0.03030303,0.004329004,0.088744589,0.006493506,0,0.008658009,0.058441558,0.051948052,0.29004329,462,0.075757576,0.032467532,0.038961039,0.064935065
nonDRNA,0.021645022,0,0.03030303,0.058441558,0.03030303,0.004329004,0.088744589,0.006493506,0,0.008658009,0.058441558,0.051948052,0.29004329,462,0.075757576,0.032467532,0.038961039,0.064935065
nonDRNA,0.012844037,0.003669725,0.031192661,0.040366972,0.031192661,0.012844037,0.106422018,0.005504587,0.001834862,0.012844037,0.044036697,0.056880734,0.297247706,545,0.064220183,0.053211009,0.03853211,0.067889908
nonDRNA,0.010121457,0.012145749,0.048582996,0.030364372,0.048582996,0.032388664,0.129554656,0.004048583,0.006072874,0.016194332,0.078947368,0.05465587,0.293522267,494,0.070850202,0.060728745,0.046558704,0.064777328
nonDRNA,0,0.001879699,0.005639098,0,0.005639098,0.011278195,0.028195489,0,0,0.001879699,0.142857143,0,0.216165414,532,0.016917293,0.037593985,0.060150376,0.026315789
nonDRNA,0.003012048,0.015060241,0.024096386,0.009036145,0.024096386,0.048192771,0.075301205,0,0.006024096,0.009036145,0.003012048,0.018072289,0.153614458,332,0.027108434,0.060240964,0.03313253,0.057228916
nonDRNA,0.005208333,0.015625,0.041666667,0.013020833,0.041666667,0.044270833,0.12109375,0.002604167,0.006510417,0.016927083,0.07421875,0.080729167,0.419270833,768,0.045572917,0.0703125,0.04296875,0.092447917
nonDRNA,0.007915567,0.018469657,0.042216359,0.026385224,0.042216359,0.047493404,0.124010554,0,0.005277045,0.01055409,0.116094987,0.063324538,0.361477573,379,0.052770449,0.071240106,0.047493404,0.065963061
nonDRNA,0.012195122,0.01097561,0.036585366,0.030487805,0.036585366,0.042682927,0.103658537,0.004878049,0.001219512,0.009756098,0.142682927,0.036585366,0.387804878,820,0.056097561,0.063414634,0.070731707,0.06097561
nonDRNA,0.011627907,0.005813953,0.029069767,0.023255814,0.029069767,0.01744186,0.063953488,0.005813953,0,0.011627907,0.081395349,0,0.290697674,172,0.063953488,0.029069767,0.069767442,0.040697674
nonDRNA,0.011627907,0.005813953,0.029069767,0.023255814,0.029069767,0.01744186,0.063953488,0.005813953,0,0.011627907,0.11627907,0,0.255813953,172,0.058139535,0.034883721,0.075581395,0.029069767
nonDRNA,0.011299435,0,0.033898305,0.02259887,0.033898305,0,0.06779661,0.005649718,0,0.016949153,0.04519774,0.011299435,0.231638418,177,0.062146893,0.028248588,0.062146893,0.039548023
nonDRNA,0.011299435,0.011299435,0.04519774,0.02259887,0.04519774,0.02259887,0.09039548,0.005649718,0.005649718,0.02259887,0.101694915,0,0.231638418,177,0.056497175,0.039548023,0.073446328,0.028248588
nonDRNA,0.011299435,0,0.033898305,0.02259887,0.033898305,0,0.06779661,0.005649718,0,0.016949153,0.04519774,0.011299435,0.231638418,177,0.056497175,0.033898305,0.062146893,0.039548023
nonDRNA,0.011299435,0,0.033898305,0.02259887,0.033898305,0,0.06779661,0.005649718,0,0.016949153,0.084745763,0,0.214689266,177,0.050847458,0.039548023,0.073446328,0.028248588
nonDRNA,0.008310249,0.005540166,0.024930748,0.022160665,0.024930748,0.016620499,0.063711911,0.002770083,0.002770083,0.011080332,0.105263158,0.052631579,0.40166205,361,0.049861496,0.055401662,0.058171745,0.074792244
nonDRNA,0.00477327,0.042959427,0.057279236,0.009546539,0.057279236,0.097852029,0.119331742,0.002386635,0.014319809,0.031026253,0.119331742,0.057279236,0.45823389,419,0.021479714,0.105011933,0.069212411,0.071599045
nonDRNA,0.015673981,0.028213166,0.051724138,0.037617555,0.051724138,0.065830721,0.137931034,0.006269592,0.009404389,0.018808777,0.112852665,0.032915361,0.324451411,638,0.053291536,0.086206897,0.059561129,0.061128527
nonDRNA,0,0.015503876,0.019379845,0,0.019379845,0.046511628,0.062015504,0,0.003875969,0.003875969,0.158914729,0.100775194,0.523255814,258,0.019379845,0.065891473,0.073643411,0.100775194
nonDRNA,0.005555556,0.013888889,0.033333333,0.019444444,0.033333333,0.044444444,0.088888889,0,0.002777778,0.008333333,0.091666667,0.036111111,0.372222222,360,0.047222222,0.058333333,0.055555556,0.069444444
nonDRNA,0.004329004,0.038961039,0.060606061,0.012987013,0.060606061,0.093073593,0.140692641,0.002164502,0.015151515,0.023809524,0.090909091,0.108225108,0.480519481,462,0.043290043,0.097402597,0.045454545,0.119047619
nonDRNA,0.006342495,0.002114165,0.021141649,0.029598309,0.021141649,0.006342495,0.069767442,0.002114165,0,0.006342495,0.052854123,0.061310782,0.334038055,473,0.044397463,0.035940803,0.054968288,0.065539112
nonDRNA,0,0.00754717,0.01509434,0,0.01509434,0.01509434,0.037735849,0,0.003773585,0.003773585,0.041509434,0.01509434,0.256603774,265,0.018867925,0.067924528,0.049056604,0.052830189
nonDRNA,0.011461318,0.00286533,0.017191977,0.028653295,0.017191977,0.014326648,0.048710602,0.005730659,0,0.005730659,0.114613181,0.042979943,0.449856734,349,0.040114613,0.031518625,0.065902579,0.074498567
nonDRNA,0,0.01369863,0.01369863,0,0.01369863,0.034246575,0.034246575,0,0.006849315,0.006849315,0.089041096,0.01369863,0.287671233,146,0.01369863,0.068493151,0.054794521,0.061643836
nonDRNA,0,0.025477707,0.050955414,0,0.050955414,0.079617834,0.111464968,0,0.012738854,0.02866242,0.025477707,0.031847134,0.213375796,314,0.031847134,0.079617834,0.038216561,0.050955414
nonDRNA,0.012698413,0.00952381,0.028571429,0.038095238,0.028571429,0.038095238,0.098412698,0.006349206,0.003174603,0.00952381,0.063492063,0.13968254,0.53968254,315,0.063492063,0.057142857,0.047619048,0.123809524
nonDRNA,0,0.04379562,0.055961071,0,0.055961071,0.102189781,0.128953771,0,0.01946472,0.02676399,0.182481752,0.0243309,0.394160584,411,0.01946472,0.087591241,0.075425791,0.055961071
nonDRNA,0.003838772,0.001919386,0.03646833,0.013435701,0.03646833,0.013435701,0.099808061,0,0,0.009596929,0.10940499,0.026871401,0.391554702,521,0.040307102,0.067178503,0.05950096,0.071017274
nonDRNA,0.003838772,0.001919386,0.03646833,0.013435701,0.03646833,0.011516315,0.099808061,0,0,0.009596929,0.113243762,0.02303263,0.380038388,521,0.042226488,0.065259117,0.05950096,0.067178503
nonDRNA,0,0,0,0,0,0,0,0,0,0,0.12173913,0.052173913,0.339130435,115,0.008695652,0.052173913,0.060869565,0.069565217
nonDRNA,0,0,0.006644518,0.006644518,0.006644518,0,0.026578073,0,0,0,0.049833887,0.029900332,0.225913621,301,0.066445183,0.023255814,0.053156146,0.046511628
nonDRNA,0.009661836,0.009661836,0.019323671,0.038647343,0.019323671,0.019323671,0.057971014,0.004830918,0.004830918,0.009661836,0.053140097,0,0.086956522,207,0.043478261,0.009661836,0.043478261,0.033816425
nonDRNA,0.004329004,0.008658009,0.038961039,0.012987013,0.038961039,0.021645022,0.090909091,0,0.004329004,0.017316017,0.056277056,0.069264069,0.363636364,231,0.034632035,0.047619048,0.051948052,0.064935065
nonDRNA,0.00952381,0,0.028571429,0.028571429,0.028571429,0,0.161904762,0,0,0,0.028571429,0.133333333,0.419047619,105,0.076190476,0.076190476,0.038095238,0.123809524
nonDRNA,0.008571429,0.005714286,0.017142857,0.02,0.017142857,0.011428571,0.048571429,0.002857143,0.002857143,0.008571429,0.04,0.025714286,0.16,350,0.045714286,0.031428571,0.042857143,0.045714286
nonDRNA,0.004624277,0.008092486,0.021965318,0.011560694,0.021965318,0.01849711,0.062427746,0.002312139,0.002312139,0.008092486,0.128323699,0.038150289,0.378034682,865,0.045086705,0.056647399,0.063583815,0.065895954
nonDRNA,0.02284264,0.010152284,0.043147208,0.035532995,0.043147208,0.027918782,0.083756345,0.007614213,0.005076142,0.020304569,0.116751269,0.045685279,0.390862944,394,0.04822335,0.04822335,0.055837563,0.078680203
nonDRNA,0.010685663,0.016918967,0.051647373,0.035618878,0.051647373,0.048085485,0.127337489,0.00445236,0.008014248,0.021371327,0.044523598,0.054318789,0.308103295,1123,0.059661621,0.072128228,0.037399822,0.080142476
nonDRNA,0.008849558,0.021238938,0.048672566,0.028318584,0.048672566,0.054867257,0.121238938,0.003539823,0.009734513,0.019469027,0.037168142,0.053982301,0.305309735,1130,0.056637168,0.072566372,0.037168142,0.079646018
nonDRNA,0,0,0.01,0.01,0.01,0,0.06,0,0,0,0.095,0.075,0.47,200,0.045,0.04,0.055,0.1
nonDRNA,0.004366812,0,0.010917031,0.019650655,0.010917031,0.002183406,0.041484716,0.002183406,0,0.004366812,0.100436681,0.021834061,0.259825328,458,0.063318777,0.026200873,0.052401747,0.048034934
nonDRNA,0,0,0.011494253,0,0.011494253,0,0.045977011,0,0,0,0.229885057,0,0.390804598,87,0.022988506,0.045977011,0.068965517,0.068965517
nonDRNA,0.004694836,0.007042254,0.021126761,0.009389671,0.021126761,0.03286385,0.070422535,0.002347418,0.002347418,0.009389671,0.171361502,0.030516432,0.406103286,426,0.039906103,0.0657277,0.068075117,0.068075117
nonDRNA,0,0.020408163,0.06122449,0.006802721,0.06122449,0.068027211,0.142857143,0,0.006802721,0.027210884,0.163265306,0.047619048,0.43537415,147,0.06122449,0.095238095,0.074829932,0.074829932
nonDRNA,0.025889968,0,0.051779935,0.067961165,0.051779935,0.003236246,0.113268608,0.009708738,0,0.022653722,0.042071197,0.100323625,0.411003236,309,0.093851133,0.022653722,0.035598706,0.103559871
nonDRNA,0,0.016216216,0.016216216,0.016216216,0.016216216,0.059459459,0.102702703,0,0.005405405,0.005405405,0.151351351,0.145945946,0.583783784,185,0.037837838,0.108108108,0.059459459,0.135135135
nonDRNA,0.01981982,0.025225225,0.081081081,0.054054054,0.081081081,0.077477477,0.189189189,0.007207207,0.010810811,0.037837838,0.082882883,0.091891892,0.513513514,555,0.077477477,0.081081081,0.05045045,0.117117117
nonDRNA,0.005934718,0.005934718,0.035608309,0.020771513,0.035608309,0.020771513,0.074183976,0.002967359,0.002967359,0.017804154,0.035608309,0.038575668,0.275964392,337,0.041543027,0.029673591,0.035608309,0.06231454
nonDRNA,0,0.019553073,0.036312849,0.005586592,0.036312849,0.053072626,0.092178771,0,0.008379888,0.01396648,0.106145251,0.053072626,0.357541899,358,0.036312849,0.081005587,0.05027933,0.075418994
nonDRNA,0.002314815,0.025462963,0.053240741,0.006944444,0.053240741,0.078703704,0.131944444,0,0.011574074,0.020833333,0.076388889,0.048611111,0.4375,432,0.032407407,0.092592593,0.050925926,0.099537037
nonDRNA,0.002717391,0.029891304,0.043478261,0.008152174,0.043478261,0.08423913,0.114130435,0,0.013586957,0.019021739,0.173913043,0.027173913,0.342391304,368,0.024456522,0.095108696,0.0625,0.051630435
nonDRNA,0,0.011560694,0.054913295,0,0.054913295,0.049132948,0.141618497,0,0.002890173,0.020231214,0.046242775,0.023121387,0.23699422,346,0.072254335,0.083815029,0.026011561,0.066473988
nonDRNA,0,0.01,0.05,0.02,0.05,0.05,0.13,0,0,0.01,0.11,0.04,0.32,100,0.04,0.08,0.08,0.06
nonDRNA,0.012232416,0,0.021406728,0.036697248,0.021406728,0.003058104,0.06116208,0.003058104,0,0.009174312,0.04587156,0.039755352,0.256880734,327,0.042813456,0.033639144,0.036697248,0.055045872
nonDRNA,0.019830028,0,0.031161473,0.042492918,0.031161473,0.005665722,0.087818697,0.014164306,0,0.016997167,0.144475921,0.056657224,0.382436261,353,0.076487252,0.033994334,0.07082153,0.065155807
nonDRNA,0.005934718,0.005934718,0.041543027,0.026706231,0.041543027,0.020771513,0.080118694,0.002967359,0.002967359,0.020771513,0.080118694,0.03264095,0.287833828,337,0.038575668,0.035608309,0.035608309,0.065281899
nonDRNA,0,0,0.014051522,0,0.014051522,0.004683841,0.039812646,0,0,0.004683841,0.154566745,0.016393443,0.299765808,427,0.016393443,0.051522248,0.079625293,0.032786885
nonDRNA,0.001686341,0.008431703,0.020236088,0.006745363,0.020236088,0.02698145,0.069139966,0,0.003372681,0.006745363,0.067453626,0.011804384,0.256323777,593,0.040472175,0.050590219,0.050590219,0.047217538
nonDRNA,0.006578947,0.019736842,0.032894737,0.019736842,0.032894737,0.042763158,0.072368421,0,0.006578947,0.009868421,0.125,0.009868421,0.256578947,304,0.039473684,0.049342105,0.055921053,0.042763158
nonDRNA,0,0.056338028,0.070422535,0,0.070422535,0.11971831,0.161971831,0,0.028169014,0.035211268,0.098591549,0.028169014,0.295774648,142,0.035211268,0.126760563,0.049295775,0.056338028
nonDRNA,0.026315789,0.006578947,0.046052632,0.065789474,0.046052632,0.019736842,0.111842105,0.013157895,0,0.019736842,0.098684211,0.059210526,0.361842105,152,0.078947368,0.046052632,0.059210526,0.072368421
nonDRNA,0,0.014792899,0.026627219,0.00591716,0.026627219,0.038461538,0.071005917,0,0.00591716,0.01183432,0.130177515,0.017751479,0.331360947,338,0.029585799,0.056213018,0.059171598,0.047337278
nonDRNA,0.009334889,0.004667445,0.036172695,0.022170362,0.036172695,0.019836639,0.098016336,0.003500583,0.001166861,0.014002334,0.091015169,0.039673279,0.354725788,857,0.053675613,0.058343057,0.058343057,0.065344224
nonDRNA,0.010701546,0.014268728,0.040428062,0.034482759,0.040428062,0.042806183,0.126040428,0.004756243,0.003567182,0.014268728,0.164090369,0.091557669,0.532699168,841,0.064209275,0.07372176,0.064209275,0.099881094
nonDRNA,0.007462687,0.014925373,0.037313433,0.02238806,0.037313433,0.029850746,0.074626866,0.003731343,0.007462687,0.018656716,0.026119403,0.03358209,0.21641791,268,0.052238806,0.044776119,0.052238806,0.041044776
nonDRNA,0,0.013333333,0.013333333,0,0.013333333,0.026666667,0.026666667,0,0.006666667,0.006666667,0.173333333,0.073333333,0.346666667,150,0,0.033333333,0.08,0.08
nonDRNA,0,0.007575758,0.013257576,0.003787879,0.013257576,0.018939394,0.045454545,0,0.001893939,0.003787879,0.087121212,0.039772727,0.359848485,528,0.058712121,0.03219697,0.051136364,0.068181818
nonDRNA,0.018181818,0.007272727,0.04,0.061818182,0.04,0.018181818,0.156363636,0.007272727,0,0.007272727,0.04,0.032727273,0.363636364,275,0.090909091,0.065454545,0.043636364,0.076363636
nonDRNA,0,0.008130081,0.056910569,0.024390244,0.056910569,0.024390244,0.113821138,0,0,0.024390244,0,0.016260163,0.048780488,123,0.048780488,0.048780488,0.024390244,0.032520325
nonDRNA,0.037234043,0,0.042553191,0.090425532,0.042553191,0,0.111702128,0.015957447,0,0.015957447,0.186170213,0.015957447,0.319148936,188,0.085106383,0.021276596,0.074468085,0.031914894
nonDRNA,0,0.038461538,0.038461538,0,0.038461538,0.096153846,0.110576923,0,0.014423077,0.014423077,0.110576923,0.064903846,0.40625,416,0.019230769,0.117788462,0.057692308,0.076923077
nonDRNA,0.005076142,0.005076142,0.017766497,0.017766497,0.017766497,0.015228426,0.045685279,0,0.002538071,0.005076142,0.07106599,0.043147208,0.347715736,394,0.065989848,0.038071066,0.053299492,0.07106599
nonDRNA,0.006944444,0.020833333,0.046296296,0.018518519,0.046296296,0.055555556,0.115740741,0.002314815,0.006944444,0.013888889,0.085648148,0.0625,0.340277778,432,0.037037037,0.071759259,0.046296296,0.076388889
nonDRNA,0.036363636,0,0.062337662,0.116883117,0.062337662,0.01038961,0.163636364,0.015584416,0,0.025974026,0.038961039,0.051948052,0.451948052,385,0.119480519,0.025974026,0.054545455,0.090909091
nonDRNA,0.039145907,0.060498221,0.128113879,0.06405694,0.128113879,0.142348754,0.231316726,0.010676157,0.021352313,0.042704626,0.149466192,0.042704626,0.558718861,281,0.081850534,0.099644128,0.071174377,0.099644128
nonDRNA,0.015353122,0.021494371,0.061412487,0.032753327,0.061412487,0.062436029,0.144319345,0.00716479,0.00716479,0.022517912,0.160696008,0.039918117,0.393039918,977,0.04912999,0.078812692,0.075742068,0.062436029
nonDRNA,0.008333333,0.0125,0.045833333,0.029166667,0.045833333,0.029166667,0.104166667,0,0.004166667,0.0125,0.129166667,0.041666667,0.408333333,240,0.0625,0.058333333,0.079166667,0.0625
nonDRNA,0.008238525,0.010200078,0.034131032,0.02746175,0.034131032,0.026677128,0.098862299,0.002746175,0.004707729,0.012553943,0.087877599,0.04433111,0.333856414,2549,0.060023539,0.051000392,0.050608082,0.065515889
nonDRNA,0.034108527,0,0.041860465,0.079069767,0.041860465,0.001550388,0.103875969,0.015503876,0,0.017054264,0.069767442,0.057364341,0.362790698,645,0.088372093,0.020155039,0.035658915,0.089922481
nonDRNA,0.00877193,0.029239766,0.078947368,0.035087719,0.078947368,0.078947368,0.195906433,0.002923977,0.014619883,0.040935673,0.049707602,0.099415205,0.391812865,342,0.067251462,0.084795322,0.035087719,0.102339181
nonDRNA,0.007874016,0.007874016,0.062992126,0.023622047,0.062992126,0.05511811,0.181102362,0,0,0.015748031,0.031496063,0.047244094,0.566929134,127,0.062992126,0.062992126,0.062992126,0.094488189
nonDRNA,0.005602241,0.008403361,0.025210084,0.025210084,0.025210084,0.019607843,0.086834734,0.00280112,0.00280112,0.008403361,0.100840336,0.070028011,0.37254902,357,0.072829132,0.044817927,0.050420168,0.078431373
nonDRNA,0.004830918,0,0.033816425,0.024154589,0.033816425,0,0.086956522,0,0,0.014492754,0.111111111,0.014492754,0.299516908,207,0.057971014,0.033816425,0.057971014,0.048309179
nonDRNA,0,0,0,0,0,0.007874016,0.015748031,0,0,0,0.204724409,0.007874016,0.385826772,127,0.023622047,0.078740157,0.086614173,0.047244094
nonDRNA,0.00877193,0.004385965,0.021929825,0.039473684,0.021929825,0.026315789,0.096491228,0.004385965,0,0.00877193,0.206140351,0.01754386,0.315789474,228,0.065789474,0.043859649,0.070175439,0.057017544
nonDRNA,0.00877193,0.004385965,0.021929825,0.039473684,0.021929825,0.026315789,0.096491228,0.004385965,0,0.00877193,0.206140351,0.01754386,0.315789474,228,0.065789474,0.043859649,0.070175439,0.057017544
nonDRNA,0,0.025210084,0.025210084,0,0.025210084,0.058823529,0.084033613,0,0.008403361,0.008403361,0,0.016806723,0.25210084,119,0.025210084,0.075630252,0.025210084,0.058823529
nonDRNA,0.005154639,0.005154639,0.030927835,0.010309278,0.030927835,0.015463918,0.074742268,0.00257732,0.00257732,0.015463918,0.121134021,0.033505155,0.391752577,388,0.041237113,0.054123711,0.069587629,0.067010309
nonDRNA,0.019607843,0,0.022408964,0.056022409,0.022408964,0,0.06442577,0.008403361,0,0.008403361,0.044817927,0.06162465,0.37535014,357,0.086834734,0.011204482,0.053221289,0.070028011
nonDRNA,0.005102041,0.030612245,0.051020408,0.010204082,0.051020408,0.084183673,0.130102041,0.00255102,0.015306122,0.022959184,0.130102041,0.012755102,0.303571429,392,0.030612245,0.091836735,0.068877551,0.045918367
nonDRNA,0.007633588,0.011450382,0.038167939,0.015267176,0.038167939,0.034351145,0.08778626,0.003816794,0.003816794,0.011450382,0.106870229,0.045801527,0.408396947,262,0.045801527,0.057251908,0.061068702,0.076335878
nonDRNA,0.015538291,0.00554939,0.051054384,0.044395117,0.051054384,0.019977802,0.136514983,0.00554939,0.001109878,0.019977802,0.097669256,0.083240844,0.508324084,901,0.073251942,0.056603774,0.057713651,0.103218646
nonDRNA,0.015538291,0.00554939,0.051054384,0.044395117,0.051054384,0.019977802,0.136514983,0.00554939,0.001109878,0.019977802,0.097669256,0.083240844,0.508324084,901,0.073251942,0.056603774,0.057713651,0.103218646
nonDRNA,0.008746356,0.014577259,0.037900875,0.020408163,0.037900875,0.037900875,0.093294461,0.002915452,0.002915452,0.011661808,0.017492711,0.078717201,0.44606414,343,0.040816327,0.055393586,0.043731778,0.104956268
nonDRNA,0,0.006622517,0.013245033,0.006622517,0.013245033,0.023178808,0.052980132,0,0.003311258,0.006622517,0.036423841,0.016556291,0.102649007,302,0.01986755,0.033112583,0.029801325,0.026490066
